cid,uid,date
96bc310f-95ec-466f-9449-1b4a7bf33ef6,474a84f2-21ef-473f-8511-a3cca426d980,2017-06-22
007761b7-4196-429d-9934-ce55b211d051,ce6b3ce3-5d51-4200-9cad-386b413f89bd,1997-08-24
9de081d4-57d5-4e31-ad79-dcb228b76745,38dc3d0b-f1cb-4205-9099-c80b029db436,2014-11-24
ab1c54de-1225-4586-8941-7d1ada6f83fb,6915d7f1-aefc-4272-a983-ad17c17b5c33,2001-05-07
4ed0760e-ab52-416e-a3a1-f45983ad2de8,a25c41f7-eb1e-492f-92ac-e27d7e28af82,2004-10-08
4ed0760e-ab52-416e-a3a1-f45983ad2de8,5d45ac4b-e3d4-4dfc-baca-ec5d4d527002,2017-04-05
58166d0a-b036-4dbb-867a-d702417c437b,071e06ad-61f6-4ede-821a-0687e05ee99f,2022-04-11
b929d861-4536-4fed-8078-45b30a080eb8,71664318-1d59-40c0-9254-a92021f61dc8,2008-08-10
96bc310f-95ec-466f-9449-1b4a7bf33ef6,cc6ff8ed-c664-444a-bd92-253ddaee75e2,2004-09-16
d71d233b-30e9-4458-b936-883cef82c84d,df397192-5a5a-4b44-831b-4307e53e9913,2015-12-24
8407e268-55a1-406a-a1f3-ee800f2c8fcd,6281e447-f9fd-4be6-96b5-2553274fe606,2024-04-15
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,f0235db5-7237-4c22-a99e-8f383f6a6310,2009-12-25
05690061-1949-4939-adef-ee23dfddb640,7d3ee712-0180-4ff0-9c17-6ec745ab78d4,2006-12-18
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,43a0da89-2f95-4d27-b9b1-ef56069bf758,2010-05-07
9de081d4-57d5-4e31-ad79-dcb228b76745,603b0a3e-4d55-4abf-b10e-ee980c33b6a6,1999-08-18
d71d233b-30e9-4458-b936-883cef82c84d,4e8b3844-ad48-4165-9091-79b4b4c26338,2010-05-20
11284cc3-b602-4bd0-86ff-eeed987ba32d,46191b97-444a-4845-94e5-dd90209203e5,2007-03-12
ab1c54de-1225-4586-8941-7d1ada6f83fb,d716c6f7-a406-4548-9326-9f717ec651ef,1997-01-16
e7ba15bf-30f3-4539-acaf-e7220cdcd5fd,ef9fcca4-5d88-4f2a-bab4-c537fbd22c6f,2024-01-07
1df77618-b128-407b-af75-0ca2299a56f8,f758c9f8-3f00-40ab-9a95-20f0988f8eb1,2004-02-18
2b8276ad-a35b-4ebb-8091-596e57e17256,1b0e509a-4e2b-49cc-887f-c24c128d35a0,2009-02-11
7177317e-b0e8-4d92-bced-841d9f6541d8,2502b41d-a868-4ab6-b271-ba29149b1941,2000-12-19
7ba33664-4184-4fd7-9355-6ce61a26d15e,9116d909-6af7-49ce-825b-864782aa3bdf,1997-03-26
ab1c54de-1225-4586-8941-7d1ada6f83fb,0d5d6541-9a69-40a0-9819-aac2e750b0ca,2013-05-18
67650b29-27d4-473e-b672-bfb1cbd81cf3,c383f6da-4bd0-48d0-9437-2949124f8279,2010-02-11
05690061-1949-4939-adef-ee23dfddb640,9b8e7e92-06e8-4246-a19c-610cc8d0636d,2024-10-22
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,397a45e2-92da-4037-9835-686cd44bcb08,2004-08-25
1af8689b-0adf-476a-94fe-677cc4e84c98,c71b5864-1982-4a77-a965-338c0a03706c,2000-04-11
2b8276ad-a35b-4ebb-8091-596e57e17256,e3bd0ef0-9d78-47f0-80e9-dd30074ab26a,2024-12-16
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,bbd71f89-0487-42ad-8dca-f5092eaf0135,2004-03-09
e1da45ad-6184-4e50-be11-6d0074992b73,1ab177a6-1990-4543-9f37-b639c3a85013,2021-07-22
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,b907abbd-f86d-41da-8dc3-5cc276a9a3c0,2011-01-09
007761b7-4196-429d-9934-ce55b211d051,f90b3d90-5763-4579-9dfc-24a7d075dfbd,2024-11-01
94539dfc-e0d4-420f-b48e-2fe5170aecf3,c0bb25a0-b9ce-447a-9980-b7d0577fc959,2008-09-21
6ff87380-b43c-4589-90fb-9aee1e2a1848,282cad9e-f465-4a25-9588-67089ca12d6f,2011-07-25
55f0e5f6-7865-46b0-81e5-0096cde46c71,67099c7c-48ed-439d-8db7-2b935d5e1618,2020-07-10
8407e268-55a1-406a-a1f3-ee800f2c8fcd,b9aac839-86c3-4389-a146-b49a5c717274,2005-02-18
d71d233b-30e9-4458-b936-883cef82c84d,401e75c2-432c-4dc5-93f6-c85e532d9078,2011-05-23
6cf0ba77-2ddc-410d-9240-ffe179831b0b,f1d275eb-0fa1-4c50-8ca3-4f4b608a8078,1995-08-21
1df77618-b128-407b-af75-0ca2299a56f8,a1ed6d9c-e868-4b99-8380-764807db9f78,1995-07-11
96bc310f-95ec-466f-9449-1b4a7bf33ef6,81d2cc0a-d294-4520-a405-0d5a702603b2,2019-06-30
d71d233b-30e9-4458-b936-883cef82c84d,142f0f8a-40b5-4936-bba7-dc83ba42ea18,2019-08-26
b13b9214-f77e-43fb-928c-157b8c8284ec,1501ebc4-e29a-495b-b4eb-a6b1e562081c,2010-09-07
e7ba15bf-30f3-4539-acaf-e7220cdcd5fd,aeeaa9cd-622a-4e58-97f4-f9e07bb09f53,2025-05-19
2b8276ad-a35b-4ebb-8091-596e57e17256,b640715b-4767-4104-88db-c3760620fb8e,2003-01-31
f9301728-4d57-4c30-967e-ccebd5705711,23e47ff7-06f5-4aed-9597-20216f45eaa6,2000-04-07
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,a2c443b9-ed9f-456b-9b4d-56eb571fac5c,2020-12-17
7ba33664-4184-4fd7-9355-6ce61a26d15e,1abbdb60-c355-4430-bf81-e97b3b4ca20b,2025-03-07
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,919efb0c-a13d-4a2d-8c8a-8bc4b9d93576,1998-01-06
4ed0760e-ab52-416e-a3a1-f45983ad2de8,06a02a2d-8a6c-471a-abd9-d33f9042f693,2013-09-24
53e9fd6e-5335-4d3d-a97e-a723b9d7098c,a31091ff-13a5-4cfb-a491-95ad613cbe39,2005-10-10
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,0bb9c3fd-a79a-4eae-ad3d-b2d75b78cd38,2022-01-20
83bb2dde-f0e5-4694-bcdf-1337230112f6,6ff33be4-1d10-4740-850b-a173baf3ab04,2013-10-26
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,5dd2e730-1fd1-4a2e-8cb8-96a65561c22c,2001-06-05
e1da45ad-6184-4e50-be11-6d0074992b73,10a14b34-b03e-4e36-a3df-74d74f6f5cc1,1995-10-02
55f0e5f6-7865-46b0-81e5-0096cde46c71,cb53769c-dfc0-4370-8b0e-cc8d118a8d9c,2011-03-31
395bee8e-ef58-477a-9e7d-255a287cf6eb,d7431462-2a77-4aed-bbb0-14261f57c7ea,2010-08-18
96bc310f-95ec-466f-9449-1b4a7bf33ef6,36fa2ba3-0fe9-462c-b97f-b13fc11860c7,2009-05-06
678e8841-f5b4-4ae7-b23a-c0b2fc1a554e,f0b50ab6-9b3a-4912-bce6-328908f9e944,1996-03-01
6ff87380-b43c-4589-90fb-9aee1e2a1848,1ab177a6-1990-4543-9f37-b639c3a85013,2006-08-02
d1aa9279-55af-4023-ba77-2676c32a28b9,bc55b24c-d1fa-4e54-96b1-42c8b2891865,2001-09-16
007761b7-4196-429d-9934-ce55b211d051,77deb5c4-d27e-4951-84ab-afff7ae65a0f,2000-11-17
1af8689b-0adf-476a-94fe-677cc4e84c98,f19a19d4-2254-433d-8c4f-f87f09badb55,2012-06-06
6cf0ba77-2ddc-410d-9240-ffe179831b0b,f34a4db0-9f72-428e-b8b1-97c6f7a9c620,2025-12-10
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,1a217442-7bef-4e59-a8dc-a450451cb4c8,2006-01-07
d71d233b-30e9-4458-b936-883cef82c84d,ee6752b4-99f0-45fd-af05-e633f63b6241,2010-06-21
6ff87380-b43c-4589-90fb-9aee1e2a1848,fb54aa8c-0920-4304-bdbb-b2ff2d0731d4,2000-12-10
85f7fcf2-c010-49c9-9a23-109b270af8ff,8d7c5452-7d55-476f-af49-ab144fe4cec9,2004-05-13
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,a65fde35-e6db-4309-88a1-76995af9307d,2022-09-28
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,dac196cb-c578-47d5-8bd4-3b378de3ff63,1998-09-20
85f7fcf2-c010-49c9-9a23-109b270af8ff,3c3ec7ad-dd5e-4f96-bc97-8143789f7af3,2022-11-24
7177317e-b0e8-4d92-bced-841d9f6541d8,7c8651ac-3d74-4c57-af09-8ed0c3ee3115,2023-12-07
05690061-1949-4939-adef-ee23dfddb640,e4c271f0-ef8a-4fd3-9eaa-b2fdbcb2e437,2008-06-26
96bc310f-95ec-466f-9449-1b4a7bf33ef6,b88eeb0f-7ecf-47af-887a-491563cf1296,2004-03-08
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,4d5c6cbf-1638-4744-9c0a-c56dc32729c1,1997-01-11
b929d861-4536-4fed-8078-45b30a080eb8,1abbdb60-c355-4430-bf81-e97b3b4ca20b,2010-08-17
b13b9214-f77e-43fb-928c-157b8c8284ec,20844a86-0128-4478-bc24-4bfdc03f04a7,2023-07-03
94539dfc-e0d4-420f-b48e-2fe5170aecf3,551c3f65-59ca-4c48-954a-7ac6c0ff4177,2007-05-20
e77f16b9-4208-4afd-8560-d307a8798185,71c0b08d-9a33-4824-95e6-a71a67fd6160,1998-03-13
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,fd755b16-abbd-4b8c-87a7-5ae393a5d6bd,1996-05-14
96bc310f-95ec-466f-9449-1b4a7bf33ef6,44b47b4b-2934-4cd6-b36b-7436acbb80ba,2018-07-06
634e4c94-1eff-4966-bc7b-f33476e68fc0,424d49d2-cd36-4353-8903-3000005bf7d7,2015-04-30
678e8841-f5b4-4ae7-b23a-c0b2fc1a554e,f1e70a56-f401-4116-ae83-8135318cc172,2022-01-27
e7ba15bf-30f3-4539-acaf-e7220cdcd5fd,97adfc67-ec84-46f7-991f-9e54364127ed,2006-04-10
f9301728-4d57-4c30-967e-ccebd5705711,a0fbfb43-eafa-480d-9614-8c6ceb05856b,2002-10-07
276431ab-82d2-4d8c-a675-2f8edc552e51,66770def-fab5-4df6-a7d5-2ccf50306267,2005-11-30
11284cc3-b602-4bd0-86ff-eeed987ba32d,e20d9565-a170-4479-aec0-eca2abad4a50,2005-09-28
d71d233b-30e9-4458-b936-883cef82c84d,186566a2-68e3-4bcd-ada4-49fabed69491,2014-05-06
d5664677-e39e-4c0c-a661-559ade0b3d29,142f0f8a-40b5-4936-bba7-dc83ba42ea18,2006-01-10
2b8276ad-a35b-4ebb-8091-596e57e17256,eeca3a1a-f93c-4ffe-975f-95d52f8cfdd4,2002-01-24
2b8276ad-a35b-4ebb-8091-596e57e17256,9c525b5d-6168-4a13-9bb1-4557ea07bb24,2002-03-28
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,3746225f-7f99-44f4-aae3-fc4814e9ff77,2025-07-20
96bc310f-95ec-466f-9449-1b4a7bf33ef6,c8f0b74e-49a6-485d-bc8f-0b58b0429f2b,1995-07-20
d8e35b50-7174-47f6-a057-4f4b643fe8d1,653783bc-424b-4fc0-8ba4-66b7e0bdb9f7,2023-11-28
55f0e5f6-7865-46b0-81e5-0096cde46c71,d5d2c93c-cc7d-4199-8060-6056a03238fa,2001-10-03
8f26cb78-e04d-4db4-9a09-8d3f606a6a8c,182f0a5c-0b16-48b8-ba3e-fae0a4a081b2,2014-10-05
f9301728-4d57-4c30-967e-ccebd5705711,0d7c7639-b4c7-4677-ab6c-ff22cf2d0e61,2015-06-05
d5664677-e39e-4c0c-a661-559ade0b3d29,89e33a73-62ad-4b98-9193-b803d43ca0be,2006-09-17
1a69bb26-1988-41f6-b574-38a9ede71ab2,bc354604-535c-408f-9429-d10b55709463,2006-10-13
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,e0aa9986-7440-4af1-921f-98a1e420838a,2023-12-08
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,e63f2db2-389f-442f-930c-786a97325c9e,2000-10-18
f9301728-4d57-4c30-967e-ccebd5705711,32ee6fe8-ccab-4b8e-ba3c-e5b63d8bebd9,2003-09-15
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,8ed93d1d-27c1-499a-8b98-ea48e8461bbe,2000-11-09
4ed0760e-ab52-416e-a3a1-f45983ad2de8,82bc1d18-0c18-40c3-89f0-ec851dbe0307,1999-04-27
55f0e5f6-7865-46b0-81e5-0096cde46c71,4c3ae5c4-2f68-45bb-a26a-29728b71ca73,1999-10-25
8d52d9db-9a3e-4864-9d23-77fe60df4e78,56c92ac1-9513-41a6-bb9b-280faa74418b,2024-06-19
7177317e-b0e8-4d92-bced-841d9f6541d8,22a1702a-8a16-48b9-988e-2dcf532e5fc6,2006-07-12
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,a31091ff-13a5-4cfb-a491-95ad613cbe39,1998-08-09
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,b0a60e50-7425-4b87-bb40-23b40668c659,1998-01-15
55f0e5f6-7865-46b0-81e5-0096cde46c71,d7431462-2a77-4aed-bbb0-14261f57c7ea,1997-10-11
83bb2dde-f0e5-4694-bcdf-1337230112f6,27819c5a-e337-49cd-95d2-e95907cf8cdc,2003-02-28
7ba33664-4184-4fd7-9355-6ce61a26d15e,551c3f65-59ca-4c48-954a-7ac6c0ff4177,2000-03-04
05690061-1949-4939-adef-ee23dfddb640,ff6314e0-37f4-4e64-aa07-c83526fd2e3e,2008-03-24
1af8689b-0adf-476a-94fe-677cc4e84c98,a633b74e-01de-4565-a2fd-ec1fad8abb81,2022-09-17
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,21755bcb-bbe4-41af-b32b-53c0d14bec20,2020-08-25
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,52fae013-ed28-45ed-a9c7-39475d5103eb,2023-04-25
96bc310f-95ec-466f-9449-1b4a7bf33ef6,9ffd2fcb-6a14-43ad-b9c2-23fae07d46cc,2017-06-09
d1aa9279-55af-4023-ba77-2676c32a28b9,fd52e51a-3717-4104-890f-2c8dae8890b7,2018-10-13
6cf0ba77-2ddc-410d-9240-ffe179831b0b,b413ebc8-e5ee-413b-8b49-862deff9971d,2010-02-10
94539dfc-e0d4-420f-b48e-2fe5170aecf3,f1d275eb-0fa1-4c50-8ca3-4f4b608a8078,2012-02-17
58166d0a-b036-4dbb-867a-d702417c437b,de106743-3e98-49f5-a2cb-876d5bf11436,2011-01-13
e1da45ad-6184-4e50-be11-6d0074992b73,7c9c6a2a-1374-4f6f-b708-89c5a304c3fd,2004-08-26
94539dfc-e0d4-420f-b48e-2fe5170aecf3,ffeb06f8-49cd-41c8-9f86-3ef1f482c3c2,2004-03-19
e1da45ad-6184-4e50-be11-6d0074992b73,5c577a87-3de6-4927-a67b-b57763c1cac7,1996-03-24
67650b29-27d4-473e-b672-bfb1cbd81cf3,beb21083-c890-4399-94e7-361356b8508e,2025-04-30
1a69bb26-1988-41f6-b574-38a9ede71ab2,e1199088-3e21-48a7-a14a-8a4a2963012b,2016-07-07
678e8841-f5b4-4ae7-b23a-c0b2fc1a554e,45aa3b45-e01a-4eef-8708-d535e60770b3,2016-05-28
d71d233b-30e9-4458-b936-883cef82c84d,b53d625c-fbbc-4c9f-9484-5dc247a72d3d,2013-12-20
4ed0760e-ab52-416e-a3a1-f45983ad2de8,192adea9-baf0-49ec-b32b-a54bff4ff0ad,2024-08-28
8d52d9db-9a3e-4864-9d23-77fe60df4e78,1c00b900-e8a9-45d4-8f17-2967af90ef73,2023-03-14
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,07841426-9ed9-40b7-882f-bfd46709885d,1998-08-06
6ff87380-b43c-4589-90fb-9aee1e2a1848,28cd35f5-22f1-44cc-8f4a-990e2f9910fc,2012-08-27
ccb857eb-69ee-4441-98b8-97166ccc36dc,58ae84a0-0863-411d-bc98-0e68029a7e4b,2020-03-17
7177317e-b0e8-4d92-bced-841d9f6541d8,89bb49e3-5caf-47bb-81f2-f332bf41975f,1998-07-31
6cf0ba77-2ddc-410d-9240-ffe179831b0b,d9602694-41b6-4b9b-b9ce-410b8aa8d98e,2002-08-11
8d52d9db-9a3e-4864-9d23-77fe60df4e78,d52e8263-a5eb-453e-a0a1-6410748ecdd9,2025-02-07
2b8276ad-a35b-4ebb-8091-596e57e17256,e3bd0ef0-9d78-47f0-80e9-dd30074ab26a,2000-11-18
d71d233b-30e9-4458-b936-883cef82c84d,b710e868-e612-47a2-9421-ab050a267093,2006-06-19
94539dfc-e0d4-420f-b48e-2fe5170aecf3,fd755b16-abbd-4b8c-87a7-5ae393a5d6bd,2000-12-15
634e4c94-1eff-4966-bc7b-f33476e68fc0,e05b6956-ff7b-4059-86e8-d09670b3ef71,2008-04-21
55f0e5f6-7865-46b0-81e5-0096cde46c71,ca0a72e9-84b9-43ca-bd30-3cbb7354f87f,1999-11-05
58166d0a-b036-4dbb-867a-d702417c437b,47be5f28-49c8-4a30-9cb4-71edbc7dc5cf,1998-09-21
58166d0a-b036-4dbb-867a-d702417c437b,50e58e7e-a699-405b-9483-dfa40f54bf3c,2005-04-18
1a69bb26-1988-41f6-b574-38a9ede71ab2,bb73c90c-d9dd-4ae6-a0e8-ce16afbe85cc,2004-01-14
58166d0a-b036-4dbb-867a-d702417c437b,44b47b4b-2934-4cd6-b36b-7436acbb80ba,2018-12-15
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,ffeb06f8-49cd-41c8-9f86-3ef1f482c3c2,2007-04-02
276431ab-82d2-4d8c-a675-2f8edc552e51,418aff98-fd47-4336-9ef4-cc723b542a83,2002-11-04
11284cc3-b602-4bd0-86ff-eeed987ba32d,6915d7f1-aefc-4272-a983-ad17c17b5c33,2008-02-07
ab1c54de-1225-4586-8941-7d1ada6f83fb,bc52778f-b9eb-482a-a122-2f8671473f97,2004-10-08
55f0e5f6-7865-46b0-81e5-0096cde46c71,2309ecc6-dc72-4f66-8954-a12dc05f8caf,2016-05-13
d8e35b50-7174-47f6-a057-4f4b643fe8d1,82f5a01c-8f04-4ddc-9ba7-3f1de66d0a24,2017-08-09
395bee8e-ef58-477a-9e7d-255a287cf6eb,8e1dbf8e-5598-4a2b-a7e9-d6aa023514ee,2005-05-15
1af8689b-0adf-476a-94fe-677cc4e84c98,8ee3d159-ded4-462c-b97a-e186bd722a3f,2002-09-17
6cf0ba77-2ddc-410d-9240-ffe179831b0b,cb887ec8-54f9-4698-9405-f0081400af03,2014-11-21
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,c0131022-f978-42f1-b503-280c4055e93a,2025-07-15
e77f16b9-4208-4afd-8560-d307a8798185,52592fd1-2dcc-436e-a310-cbab4500eef2,2017-06-04
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,f76396c3-a85c-4fbc-bb22-58ad533408a5,2014-05-08
f9301728-4d57-4c30-967e-ccebd5705711,8e1dbf8e-5598-4a2b-a7e9-d6aa023514ee,2019-11-11
c0d3aa9a-3128-4ff1-9e90-ec66e14a017f,48eeb6df-0e34-4aeb-9b07-604d11cea855,1999-01-30
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,6281e447-f9fd-4be6-96b5-2553274fe606,2010-08-29
276431ab-82d2-4d8c-a675-2f8edc552e51,c6847e84-ff02-4fc3-b786-7117508c8830,2014-11-15
e1da45ad-6184-4e50-be11-6d0074992b73,97d0f45d-2787-43a7-8eed-cd8c3cf5e77c,2016-04-25
6cf0ba77-2ddc-410d-9240-ffe179831b0b,c0bb25a0-b9ce-447a-9980-b7d0577fc959,2004-02-18
007761b7-4196-429d-9934-ce55b211d051,abf7cc43-9139-4b39-9c7e-8e99191b566b,2017-05-24
7ba33664-4184-4fd7-9355-6ce61a26d15e,62ce0a20-5c6b-4e58-b8a3-624713ddac99,1995-01-14
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,7d4f7b48-624b-424f-8120-b099d9ba6c1b,1995-08-25
d8e35b50-7174-47f6-a057-4f4b643fe8d1,3ea34b87-774f-4e1a-b6ae-6393da85a06a,2007-05-14
634e4c94-1eff-4966-bc7b-f33476e68fc0,fd4bad12-db89-4bbb-962e-581cfec706a3,2025-08-20
85f7fcf2-c010-49c9-9a23-109b270af8ff,d6c87e21-cbab-40d8-9e1d-22cbcce60c97,1998-06-11
6ff87380-b43c-4589-90fb-9aee1e2a1848,8d7c5452-7d55-476f-af49-ab144fe4cec9,2022-03-23
8407e268-55a1-406a-a1f3-ee800f2c8fcd,80abbc39-2e5a-4b2a-b93c-bc1b7343ae3f,2019-04-26
4a93dd9b-e6b5-4d60-beca-2a2adb220c4d,4e260e52-3a0e-4f6a-8af7-8f899131c49e,2006-04-10
85f7fcf2-c010-49c9-9a23-109b270af8ff,2b7ab506-591c-4dc4-9421-e954cc60fa97,2002-08-29
4ed0760e-ab52-416e-a3a1-f45983ad2de8,4ea2bd52-f808-4d05-ac19-94bfa9c22981,2001-11-09
634e4c94-1eff-4966-bc7b-f33476e68fc0,5f4667ca-f2ce-40b4-aa12-2d7206d16c23,1995-05-11
83bb2dde-f0e5-4694-bcdf-1337230112f6,ac2bb5d8-6caa-469e-a5ac-85306e83d04f,2022-07-21
4ed0760e-ab52-416e-a3a1-f45983ad2de8,05c341cb-04d4-49d0-9913-f10870cbf0db,2025-06-22
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,50dd4f86-3c73-40ca-8e46-b5147b5fd242,1995-04-28
8bfcdc2c-bbfa-4bee-8a1c-de0f939ea02a,c59619dc-fede-4038-8f27-764da54f865b,2000-03-13
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,707e19a3-fc5c-4d72-88e3-460ee0d660ce,2001-01-20
6ff87380-b43c-4589-90fb-9aee1e2a1848,43fc32df-6ea4-4f7b-ae78-a1bcd6dc41fb,2009-03-24
b13b9214-f77e-43fb-928c-157b8c8284ec,21755bcb-bbe4-41af-b32b-53c0d14bec20,1996-10-03
05690061-1949-4939-adef-ee23dfddb640,5a6f1ab5-1b83-49ac-9e65-e7d5fe75adf9,2022-01-11
05690061-1949-4939-adef-ee23dfddb640,ada7d453-1d65-47e6-a1b7-bc0c16484397,2018-09-29
395bee8e-ef58-477a-9e7d-255a287cf6eb,7da57fc0-d8e6-40ff-92b8-89a6b2d2c190,2022-10-24
ccb857eb-69ee-4441-98b8-97166ccc36dc,e1199088-3e21-48a7-a14a-8a4a2963012b,2009-09-05
634e4c94-1eff-4966-bc7b-f33476e68fc0,45d601a0-25d9-4ce8-9aed-6c096aae0594,2014-09-09
6cf0ba77-2ddc-410d-9240-ffe179831b0b,5b758890-354f-48d4-ab36-c2f1e968e017,2020-01-24
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,1ab177a6-1990-4543-9f37-b639c3a85013,2021-06-01
b13b9214-f77e-43fb-928c-157b8c8284ec,7a062ca8-69cf-4f7b-9b51-1cc7de0800cd,2015-06-18
b13b9214-f77e-43fb-928c-157b8c8284ec,6e917b2f-7e35-4016-b653-d6326e5ddbe8,2023-07-20
395bee8e-ef58-477a-9e7d-255a287cf6eb,d69d8f51-be30-4d77-8382-5f4daea653a7,2013-01-24
ccb857eb-69ee-4441-98b8-97166ccc36dc,1819aa1f-1615-4be7-802f-6e665b351966,2010-07-03
ab1c54de-1225-4586-8941-7d1ada6f83fb,54ab9235-bab6-4916-8458-e15698c9fd47,2010-09-23
1df77618-b128-407b-af75-0ca2299a56f8,1e16b430-0e34-49af-b17d-2709c586d2d5,2003-04-12
05690061-1949-4939-adef-ee23dfddb640,d478fcdd-cba4-42bc-b9d4-51f0fd6ffe1e,2013-11-01
f9301728-4d57-4c30-967e-ccebd5705711,dbff2bc6-9809-4dbd-a21f-7d05c5887cb3,1996-04-09
96bc310f-95ec-466f-9449-1b4a7bf33ef6,c350fa07-f407-43fd-b6c3-d237fc10285f,2003-10-25
ca2666dc-2f87-462e-ab3c-5c05aecf5b0a,8d6d7173-e7a4-46cb-a15f-d4666e695198,2024-12-22
2b8276ad-a35b-4ebb-8091-596e57e17256,92bbc463-7ae7-4364-a5d2-5e0f71e66661,2024-08-21
9dafdfa9-cfbc-4f22-8992-d9ab8ae61d38,1eaf790c-f2be-43cf-b30a-7405efed37a6,2014-06-02
d11d9826-9556-4b3d-b479-b5cb9a0a2a63,b05d6c93-54c3-4152-88d6-c3890b426440,2011-02-20
e7ba15bf-30f3-4539-acaf-e7220cdcd5fd,2ffd0010-24f7-4ca6-a299-3a3e4bab9d27,2008-07-02
55f0e5f6-7865-46b0-81e5-0096cde46c71,90e31321-f916-471a-a327-0e13288cca0a,2022-03-31
85f7fcf2-c010-49c9-9a23-109b270af8ff,3f075615-7b4b-48bc-a235-4b5869f15e57,1995-02-19
83bb2dde-f0e5-4694-bcdf-1337230112f6,721560dc-6fbd-4346-9496-43ad40f17afd,2003-08-29
94539dfc-e0d4-420f-b48e-2fe5170aecf3,864ba38c-dd3c-45a4-9a9d-c0355790363c,2016-09-13
7ba33664-4184-4fd7-9355-6ce61a26d15e,7ca9533e-03cd-4149-b741-bcb10c04428d,1995-11-01
11284cc3-b602-4bd0-86ff-eeed987ba32d,7a158fb6-5fdb-4ce7-84c5-1cc32b4dc2c7,2007-12-18
1876d9e7-2cb2-4034-aebd-b1ea9dd3eda6,1da498ae-5040-4fc6-8f53-f3cec47f8f4c,2017-12-15
1df77618-b128-407b-af75-0ca2299a56f8,1fecef95-f482-4948-8b82-93a698b688f3,2005-05-19
395bee8e-ef58-477a-9e7d-255a287cf6eb,7c9c6a2a-1374-4f6f-b708-89c5a304c3fd,2003-06-18
b13b9214-f77e-43fb-928c-157b8c8284ec,94a14026-266a-4d38-82dd-386448582655,1998-01-11
85f7fcf2-c010-49c9-9a23-109b270af8ff,4f56f7ae-a439-4e92-b4e4-8735f933523f,2006-11-29
07fef56e-6d6e-46da-b7a2-9ccd08d10f3c,4e3acdc2-5029-4f9c-a341-60b1ba27909f,2025-08-21
552b87e5-5a08-4c40-88f6-2936d5e9d6cd,9ffd2fcb-6a14-43ad-b9c2-23fae07d46cc,2009-07-29
e77f16b9-4208-4afd-8560-d307a8798185,c56dd9ad-0e97-45ed-aae4-977e75a30c03,2010-09-29
6cf0ba77-2ddc-410d-9240-ffe179831b0b,83eddc34-dc27-4b8d-ae60-f39148b64014,2013-05-23
58166d0a-b036-4dbb-867a-d702417c437b,c7557048-a3dc-4d2c-b7d9-dec42379827b,2005-02-04
7177317e-b0e8-4d92-bced-841d9f6541d8,3fd42e9f-8052-461b-8882-61ff959264ed,1996-08-27
1a69bb26-1988-41f6-b574-38a9ede71ab2,aeeaa9cd-622a-4e58-97f4-f9e07bb09f53,1995-05-31
96bc310f-95ec-466f-9449-1b4a7bf33ef6,f2b33110-861d-4b5b-a7d4-c46883fc2fd5,2016-08-13
94539dfc-e0d4-420f-b48e-2fe5170aecf3,0da70e2c-edef-4a28-b6ea-afbfe6c593e2,2010-05-09
8d52d9db-9a3e-4864-9d23-77fe60df4e78,b3a219b9-081e-4529-b9b6-b8e8e2669d62,2006-03-21
58166d0a-b036-4dbb-867a-d702417c437b,265b8c39-b51c-4ca2-ad87-f3e14629aa1f,2007-12-12
ab1c54de-1225-4586-8941-7d1ada6f83fb,2309ecc6-dc72-4f66-8954-a12dc05f8caf,2019-09-15
634e4c94-1eff-4966-bc7b-f33476e68fc0,494db400-18a1-4dfe-9038-05a27a499ea4,2023-12-10
